product_id,product_code,mart_id,name,capacity,original_price,sale_price,detail_url,img_url,add_date,manufacture,capacity_2
306102271,102271,306,CJ라이온/아이깨끗해*청포도,250ml,5800,4850,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=102271,https://dnmart.co.kr/attach/list_img_ok/0_8806325608134_list_ok.jpg,2023-10-07,CJ,No_data
3061609196,1609196,306,백설/다담*차돌된장찌개양념,145g,2600,1750,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1609196,https://dnmart.co.kr/attach/list_img_4/93_230713085433129_list.png,2023-10-07,CJ,No_data
306386035,386035,306,다우니/퍼플*화이트와릴리리필,1.6L,12500,9980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=386035,https://dnmart.co.kr/attach/list_img/0_4902430742870_list.GIF,2023-10-07,No_data,No_data
306341932,341932,306,리엔/자윤*중건성샴푸,950ml,10700,7980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=341932,https://dnmart.co.kr/attach/list_img_2/0_8801051164282_list.gif,2023-10-07,No_data,No_data
306156912,156912,306,청정원/재래식숙성된장,4.8kg,24800,19800,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=156912,https://dnmart.co.kr/attach/list_img_ok/0_8801052993812_list_ok.jpg,2023-10-07,청정원,No_data
306749406,749406,306,클링스/스케일케어스트롱,100g*3,7980,7200,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=749406,https://dnmart.co.kr/attach/list_img_3/0_8801051031959_list.gif,2023-10-07,No_data,No_data
306102180,102180,306,부광/안티프라그치약,130g*3,5600,4750,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=102180,https://dnmart.co.kr/attach/list_img_4/20011101553611529_list.gif,2023-10-07,No_data,No_data
30691339,91339,306,페브리즈/상쾌한향*리필,320ml,6980,5800,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=91339,https://dnmart.co.kr/attach/list_img_ok/0_4902430113304_list_ok.jpg,2023-10-07,No_data,No_data
306344658,344658,306,폰타나/뉴질랜드 스위트콘수프,60g,3600,2500,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=344658,https://dnmart.co.kr/attach/list_img_3/0_8801005960434_list.gif,2023-10-07,No_data,No_data
306386034,386034,306,다우니/블루*레몬그라스와라일락리필,1.6L,12500,9980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=386034,https://dnmart.co.kr/attach/list_img/0_4902430742887_list.GIF,2023-10-07,No_data,No_data
